r,black,S,K,tau,optionValue
0.03034,Under,444.8352466,435,0.384920635,21.57584155
0.03034,Over,444.8352466,470,0.384920635,3.440000325
0.03034,Over,448.0366937,475,0.134920635,0.47000005
0.03034,Under,448.7759098,435,0.027777778,14.67236366
0.03034,Under,448.0366937,450,0.134920635,6.625000003
0.03034,Over,444.3971635,475,0.273809524,1.470000002
0.03034,Under,444.8352466,415,0.384920635,38.09363029
0.03034,Under,444.8352466,410,0.384920635,42.66057782
0.03034,Under,444.8352466,420,0.384920635,33.6516831
0.03034,Under,444.3971635,440,0.273809524,15.54227142
0.03034,Under,448.7759098,430,0.027777778,19.54815823
0.03034,Under,444.8352466,445,0.384920635,14.6919473
0.03034,Under,448.7759098,425,0.027777778,24.41394412
0.03034,Under,448.0366937,425,0.134920635,26.39787638
0.03034,Over,444.3971635,465,0.273809524,3.005000179
0.03034,Under,444.8352466,450,0.384920635,11.625
0.03034,Under,444.8352466,430,0.384920635,26.08278874
0.03034,Under,448.7759098,445,0.027777778,5.905787886
0.03034,Under,448.0366937,410,0.134920635,40.58659767
0.03034,Over,444.8352466,490,0.384920635,0.755000341
0.03034,Over,448.7759098,450,0.027777778,2.470000015
0.03034,Under,448.7759098,420,0.027777778,29.34972762
0.03034,Under,448.7759098,410,0.027777778,39.28130526
0.03034,Under,444.3971635,420,0.273809524,31.12682065
0.03034,Under,448.0366937,435,0.134920635,17.75372312
0.03034,Over,444.3971635,490,0.273809524,0.345003429
0.03034,Under,448.7759098,415,0.027777778,34.2855152
0.03034,Over,444.3971635,470,0.273809524,2.190002381
0.03034,Under,444.8352466,440,0.384920635,19.07389519
0.03054,Under,450.1225646,430,0.123015873,23.45500287
0.03054,Under,450.1225646,405,0.123015873,47.23625646
0.03054,Under,450.1225646,410,0.123015873,42.41000574
0.03054,Over,446.0877318,480,0.373015873,1.935000002
0.03054,Under,451.40691,460,0.015873016,0.220000001
0.03054,Over,447.4149994,475,0.261904762,1.625000002
0.03054,Under,446.0877318,435,0.373015873,22.52009106
0.03054,Over,447.4149994,490,0.261904762,0.315009677
0.03054,Under,447.4149994,455,0.261904762,7.500000239
0.03054,Under,450.1225646,425,0.123015873,28.0612536
0.03054,Under,447.4149994,410,0.261904762,42.68633328
0.03054,Under,450.1225646,415,0.123015873,37.55375546
0.03054,Under,447.4149994,435,0.261904762,20.82049998
0.03054,Over,451.40691,455,0.015873016,0.970000002
0.03054,Under,451.40691,430,0.015873016,21.80530743
0.03054,Under,450.1225646,440,0.123015873,14.89750144
0.03054,Over,446.0877318,475,0.373015873,2.875001262
0.03054,Under,447.4149994,445,0.261904762,13.33516753
0.03054,Under,447.4149994,430,0.261904762,24.78066664
0.03054,Over,447.4149994,465,0.261904762,3.940000002
0.03054,Under,446.0877318,425,0.373015873,30.34181843
0.03054,Under,446.0877318,455,0.373015873,9.750000035
0.03054,Over,447.4149994,480,0.261904762,0.940000012
0.03054,Under,451.40691,445,0.015873016,7.437586407
0.03054,Under,450.1225646,480,0.123015873,0.315000163
0.03054,Under,446.0877318,415,0.373015873,39.10355251
0.03054,Under,446.0877318,410,0.373015873,43.42191121
0.03054,Under,451.40691,435,0.015873016,16.96273034
0.03054,Under,447.4149994,450,0.261904762,10.25
0.03054,Under,450.1225646,435,0.123015873,19.12875215
0.03054,Under,447.4149994,425,0.261904762,28.9908333
0.03054,Over,446.0877318,490,0.373015873,0.50500734
0.03054,Over,446.0877318,470,0.373015873,4.06500004
0.03054,Under,450.1225646,450,0.123015873,7.565000008
0.03054,Under,451.40691,440,0.015873016,12.12015357
0.03054,Under,450.1225646,445,0.123015873,11.04625835
0.03054,Under,446.0877318,460,0.373015873,7.505009611
0.03054,Under,446.0877318,420,0.373015873,34.60018212
0.03054,Under,450.1225646,455,0.123015873,5.125000329
0.03054,Under,446.0877318,450,0.373015873,12.25
0.03054,Under,447.4149994,460,0.261904762,5.629999999
0.03054,Under,450.1225646,420,0.123015873,32.63750509
0.03054,Under,446.0877318,445,0.373015873,15.25836411
0.03054,Over,450.1225646,460,0.123015873,2.875000002
0.03054,Over,446.0877318,485,0.373015873,1.125000017
0.03054,Over,450.1225646,470,0.123015873,0.999999999
0.03054,Over,447.4149994,470,0.261904762,2.56500063
0.03054,Under,451.40691,425,0.015873016,26.77288394
0.03054,Over,446.0877318,465,0.373015873,5.440000002
0.03054,Over,450.1225646,475,0.123015873,0.530000012
0.03054,Under,447.4149994,420,0.261904762,33.57600218
0.03054,Under,451.40691,450,0.015873016,3.440000326
0.03054,Under,451.40691,420,0.015873016,31.77046345
0.03054,Under,446.0877318,430,0.373015873,26.14845474
0.03054,Under,446.0877318,405,0.373015873,47.8652732
0.03054,Over,450.1225646,465,0.123015873,1.690000615
0.03054,Under,447.4149994,440,0.261904762,16.92033332
0.03054,Under,446.0877318,440,0.373015873,18.69673526
0.03044,Under,449.5572368,440,0.119047619,14.21382749
0.03044,Over,447.7306202,470,0.257936508,2.440000964
0.03044,Over,447.7306202,490,0.257936508,0.375002845
0.03044,Under,449.5572368,430,0.119047619,22.70765497
0.03044,Under,449.5572368,425,0.119047619,27.24958028
0.03044,Under,446.7230743,440,0.369047619,18.82829054
0.03044,Over,447.7306202,460,0.257936508,5.380000002
0.03044,Under,446.7230743,430,0.369047619,26.84158108
0.03044,Under,450.6219581,445,0.011904762,6.503193258
0.03044,Under,447.7306202,450,0.257936508,10.25
0.03044,Over,449.5572368,475,0.119047619,0.440000044
0.03044,Under,446.7230743,405,0.369047619,48.37230744
0.03044,Under,449.5572368,455,0.119047619,4.690001226
0.03044,Under,446.7230743,445,0.369047619,15.38414621
0.03044,Under,447.7306202,455,0.257936508,7.500000175
0.03044,Under,449.5572368,445,0.119047619,10.48191914
0.03044,Over,447.7306202,465,0.257936508,3.690000011
0.03044,Over,446.7230743,475,0.369047619,2.595003234
0.03044,Under,446.7230743,460,0.369047619,7.44000882
0.03044,Under,450.6219581,440,0.011904762,11.12637686
0.03044,Over,449.5572368,465,0.119047619,1.655000512
0.03044,Under,446.7230743,420,0.369047619,35.03987163
0.03044,Under,450.6219581,450,0.011904762,2.505000021
0.03044,Under,446.7230743,410,0.369047619,43.80816692
0.03044,Under,446.7230743,415,0.369047619,39.42401689
0.03044,Under,449.5572368,405,0.119047619,46.5272238
0.03044,Under,447.7306202,435,0.257936508,20.69768734
0.03044,Under,446.7230743,435,0.369047619,22.70743581
0.03044,Over,446.7230743,485,0.369047619,1.220000005
0.03044,Under,449.5572368,460,0.119047619,2.874999999
0.03044,Over,446.7230743,470,0.369047619,3.940000055
0.03044,Under,449.5572368,450,0.119047619,7.124999998
0.03044,Under,447.7306202,445,0.257936508,13.3408971
0.03044,Under,447.7306202,440,0.257936508,16.92679156
0.03044,Under,450.6219581,435,0.011904762,15.99957184
0.03044,Under,449.5572368,410,0.119047619,41.60531469
0.03044,Under,447.7306202,410,0.257936508,42.72216801
0.03044,Under,449.5572368,435,0.119047619,18.38574123
0.03044,Under,449.5572368,420,0.119047619,32.01648357
0.03044,Under,449.5572368,415,0.119047619,36.77839622
0.03044,Under,446.7230743,425,0.369047619,30.84572635
0.03044,Over,449.5572368,480,0.119047619,0.190004053
0.03044,Over,450.6219581,455,0.011904762,0.470000453
0.03044,Over,449.5572368,470,0.119047619,0.845
0.03044,Over,446.7230743,480,0.369047619,1.875000001
0.03044,Over,447.7306202,475,0.257936508,1.565000003
0.03044,Under,447.7306202,425,0.257936508,29.1194789
0.03044,Under,446.7230743,455,0.369047619,9.750000012
0.03044,Over,446.7230743,490,0.369047619,0.785000247
0.03044,Over,446.7230743,465,0.369047619,5.380000003
0.03044,Under,447.7306202,420,0.257936508,33.39037468
0.03044,Over,447.7306202,480,0.257936508,0.940000012
0.03044,Under,447.7306202,430,0.257936508,24.71858312
0.03044,Under,446.7230743,450,0.369047619,12.5
0.03044,Under,450.6219581,430,0.011904762,20.9377537
0.03044,Under,445.0345554,425,0.253968254,26.7474753
0.03044,Over,445.0345554,480,0.253968254,0.625000251
0.03044,Under,444.2168275,415,0.365079365,37.36820194
0.03044,Under,446.6764006,475,0.115079365,0.280000354
0.03044,Over,446.6764006,470,0.115079365,0.565000006
0.03044,Under,447.8912988,445,0.007936508,3.998792529
0.03044,Under,444.2168275,405,0.365079365,45.9476831
0.03044,Over,444.2168275,480,0.365079365,1.624999998
0.03044,Under,445.0345554,410,0.253968254,40.06696048
0.03044,Under,446.6764006,450,0.115079365,5.56500001
0.03044,Over,444.2168275,475,0.365079365,2.190009136
0.03044,Under,444.2168275,435,0.365079365,20.96422758
0.03044,Under,447.8912988,450,0.007936508,0.940007903
0.03044,Under,446.6764006,445,0.115079365,8.357515779
0.03044,Under,444.2168275,425,0.365079365,28.78871264
0.03044,Under,446.6764006,455,0.115079365,3.315
0.03044,Over,444.2168275,470,0.365079365,3.315000315
0.03044,Over,444.2168275,490,0.365079365,0.655000566
0.03044,Under,444.2168275,430,0.365079365,24.78397011
0.03044,Under,446.6764006,460,0.115079365,2.005000071
0.03044,Under,446.6764006,465,0.115079365,1.15500418
0.03044,Over,445.0345554,460,0.253968254,4.314999998
0.03044,Under,447.8912988,440,0.007936508,8.34258442
0.03044,Under,445.0345554,445,0.253968254,11.7114951
0.03044,Under,444.2168275,410,0.365079365,41.50294586
0.03044,Under,444.2168275,450,0.365079365,11.315
0.03044,Under,444.2168275,420,0.365079365,32.67345517
0.03044,Over,445.0345554,470,0.253968254,1.970003939
0.03044,Under,446.6764006,425,0.115079365,24.53757781
0.03044,Under,446.6764006,435,0.115079365,15.82254669
0.03044,Under,445.0345554,440,0.253968254,14.98799415
0.03044,Under,446.6764006,480,0.115079365,0.190000494
0.03044,Under,445.0345554,435,0.253968254,18.44948518
0.03044,Under,445.0345554,430,0.253968254,22.53598024
0.03044,Under,444.2168275,455,0.365079365,8.380000959
0.03044,Under,446.6764006,405,0.115079365,43.53264006
0.03044,Under,444.2168275,440,0.365079365,17.39448727
0.03044,Over,445.0345554,465,0.253968254,2.815000227
0.03044,Under,446.6764006,415,0.115079365,33.88260894
0.03044,Under,446.6764006,420,0.115079365,29.11509375
0.03044,Over,444.2168275,465,0.365079365,4.440000015
0.03044,Under,444.2168275,460,0.365079365,6.38
0.03044,Under,445.0345554,420,0.253968254,31.08397036
0.03044,Under,445.0345554,450,0.253968254,8.630000003
0.03044,Under,446.6764006,430,0.115079365,19.96006225
0.03044,Under,446.6764006,410,0.115079365,38.6751247
0.03044,Under,446.6764006,440,0.115079365,11.84003112
0.03044,Over,445.0345554,455,0.253968254,6.130006936
0.03044,Over,444.2168275,485,0.365079365,1.035000019
0.03044,Over,445.0345554,475,0.253968254,1.254999999
0.03044,Under,444.2168275,445,0.365079365,14.25974256
0.03044,Over,445.0345554,490,0.253968254,0.315003384
0.03044,Under,447.8912988,435,0.007936508,13.21637666
0.03013,Under,448.6881092,410,0.25,43.44984095
0.03013,Under,447.3204143,415,0.361111111,39.56625444
0.03013,Over,448.6881092,465,0.25,3.565000015
0.03013,Over,448.6881092,480,0.25,0.875000024
0.03013,Over,448.6881092,490,0.25,0.345004862
0.03013,Under,450.5560189,440,0.111111111,14.4015782
0.03013,Under,447.3204143,420,0.361111111,35.18036095
0.03013,Under,448.6881092,455,0.25,7.630000043
0.03013,Under,450.5560189,445,0.111111111,10.6682891
0.03013,Over,450.5560189,455,0.111111111,4.625000497
0.03013,Under,448.6881092,445,0.25,13.6574822
0.03013,Under,450.5560189,430,0.111111111,23.2481564
0.03013,Under,448.6881092,440,0.25,17.30495799
0.03013,Under,448.6881092,420,0.25,34.02987395
0.03013,Over,447.3204143,475,0.361111111,2.505004044
0.03013,Under,448.6881092,430,0.25,25.22991597
0.03013,Under,450.5560189,450,0.111111111,7.500000022
0.03013,Under,447.3204143,435,0.361111111,23.02768047
0.03013,Over,451.9161996,450,0.003968254,2.315000035
0.03013,Over,447.3204143,490,0.361111111,0.595002247
0.03013,Under,450.5560189,405,0.111111111,47.34960193
0.03013,Over,448.6881092,460,0.25,5.379999998
0.03013,Under,450.5560189,410,0.111111111,42.46131279
0.03013,Under,447.3204143,445,0.361111111,16.260894
0.03013,Under,447.3204143,455,0.361111111,9.750000005
0.03013,Over,447.3204143,480,0.361111111,2.004999998
0.03013,Under,448.6881092,450,0.25,10.38
0.03013,Under,450.5560189,435,0.111111111,18.63486732
0.03013,Over,447.3204143,485,0.361111111,1.185000011
0.03013,Over,447.3204143,470,0.361111111,3.875000067
0.03013,Over,447.3204143,465,0.361111111,5.564999998
0.03013,Under,447.3204143,440,0.361111111,19.33179813
0.03013,Under,447.3204143,405,0.361111111,48.57804234
0.03013,Over,450.5560189,465,0.111111111,1.505001004
0.03013,Under,447.3204143,410,0.361111111,44.1321526
0.03013,Under,447.3204143,450,0.361111111,12.755
0.03013,Under,448.6881092,425,0.25,29.50239496
0.03013,Under,447.3204143,460,0.361111111,7.440007207
0.03013,Over,450.5560189,475,0.111111111,0.440000033
0.03013,Over,448.6881092,470,0.25,2.315001441
0.03013,Under,447.3204143,425,0.361111111,30.98446746
0.03013,Under,450.5560189,415,0.111111111,37.56802389
0.03013,Over,450.5560189,460,0.111111111,2.755000002
0.03013,Under,450.5560189,420,0.111111111,32.64973459
0.03013,Under,450.5560189,480,0.111111111,0.280000139
0.03013,Under,448.6881092,435,0.25,21.20743697
0.03013,Under,447.3204143,430,0.361111111,27.03857397
0.03013,Over,448.6881092,475,0.25,1.624999999
0.03013,Under,450.5560189,425,0.111111111,27.9164455
0.03013,Over,450.5560189,470,0.111111111,0.780000001
0.03023,Over,445.9777397,465,0.357142857,4.565000007
0.03023,Under,445.9777397,425,0.357142857,29.41654109
0.03023,Under,448.91484,480,0.107142857,0.16000261
0.03023,Over,448.91484,460,0.107142857,1.780000211
0.03023,Under,448.91484,405,0.107142857,45.474484
0.03023,Over,445.9777397,480,0.357142857,1.255000009
0.03023,Under,448.91484,415,0.107142857,35.6618209
0.03023,Under,448.91484,425,0.107142857,26.06915783
0.03023,Under,445.9777397,415,0.357142857,38.18915753
0.03023,Over,448.91484,455,0.107142857,3.44
0.03023,Under,445.9777397,430,0.357142857,25.28523287
0.03023,Over,447.2855227,465,0.246031746,2.815000206
0.03023,Under,445.9777397,405,0.357142857,47.08177397
0.03023,Under,447.2855227,430,0.246031746,23.59680101
0.03023,Over,448.91484,465,0.107142857,0.844999999
0.03023,Over,445.9777397,490,0.357142857,0.375
0.03023,Over,445.9777397,460,0.357142857,6.440000005
0.03023,Over,445.9777397,475,0.357142857,2.125
0.03023,Under,445.9777397,410,0.357142857,42.50546575
0.03023,Under,445.9777397,435,0.357142857,21.77892465
0.03023,Under,445.9777397,450,0.357142857,11.25
0.03023,Under,448.91484,435,0.107142857,17.04149469
0.03023,Over,448.91484,450,0.107142857,5.875000001
0.03023,Over,447.2855227,490,0.246031746,0.285009421
0.03023,Under,448.91484,420,0.107142857,30.96298965
0.03023,Over,448.91484,475,0.107142857,0.22000311
0.03023,Under,447.2855227,425,0.246031746,27.99975127
0.03023,Over,445.9777397,455,0.357142857,8.630000195
0.03023,Under,445.9777397,420,0.357142857,33.61284932
0.03023,Under,447.2855227,445,0.246031746,12.33295179
0.03023,Under,445.9777397,440,0.357142857,17.64261644
0.03023,Over,447.2855227,475,0.246031746,0.970000012
0.03023,Under,447.2855227,410,0.246031746,41.69860453
0.03023,Under,448.91484,440,0.107142857,12.84266311
0.03023,Under,447.2855227,440,0.246031746,15.9859005
0.03023,Under,448.91484,430,0.107142857,21.43032633
0.03023,Under,447.2855227,435,0.246031746,19.82385076
0.03023,Under,445.9777397,445,0.357142857,14.57130867
0.03023,Over,447.2855227,480,0.246031746,0.505001923
0.03023,Over,445.9777397,470,0.357142857,3.12500058
0.03023,Over,447.2855227,455,0.246031746,6.630000953
0.03023,Under,447.2855227,450,0.246031746,9.250000003
0.03023,Under,448.91484,445,0.107142857,9.108843094
0.03023,Over,447.2855227,460,0.246031746,4.315000001
0.03023,Over,445.9777397,485,0.357142857,0.755000544
0.03023,Under,448.91484,410,0.107142857,40.52565244
0.03023,Under,447.2855227,420,0.246031746,32.52270151
0.03023,Over,447.2855227,470,0.246031746,1.755011109
0.03023,Over,448.91484,470,0.107142857,0.4400001
0.03003,Under,445.8472213,430,0.234126984,22.3648765
0.03003,Over,445.8472213,490,0.234126984,0.22
0.03003,Over,444.3587258,455,0.345238095,7.630002234
0.03003,Over,445.8472213,470,0.234126984,1.125000005
0.03003,Over,444.3587258,475,0.345238095,1.754999998
0.03003,Over,444.3587258,470,0.345238095,2.815001147
0.03003,Over,444.3587258,460,0.345238095,5.755
0.03003,Under,444.3587258,440,0.345238095,16.77686361
0.03003,Over,445.8472213,465,0.234126984,2.220001505
0.03003,Under,447.7148387,435,0.095238095,15.77216129
0.03003,Over,447.7148387,470,0.095238095,0.160000001
0.03003,Over,444.3587258,490,0.345238095,0.405011238
0.03003,Over,447.7148387,465,0.095238095,0.44000013
0.03003,Over,445.8472213,475,0.234126984,0.690000189
0.03003,Under,444.3587258,445,0.345238095,13.19843034
0.03003,Under,444.3587258,435,0.345238095,20.22029086
0.03003,Under,447.7148387,445,0.095238095,8.050722377
0.03003,Over,444.3587258,465,0.345238095,4.065000026
0.03003,Under,447.7148387,425,0.095238095,24.74360215
0.03003,Under,444.3587258,420,0.345238095,32.31558172
0.03003,Over,444.3587258,480,0.345238095,0.815000337
0.03003,Under,447.7148387,430,0.095238095,20.13288174
0.03003,Under,445.8472213,425,0.234126984,26.63984563
0.03003,Under,444.3587258,450,0.345238095,10.25000001
0.03003,Under,445.8472213,450,0.234126984,8.250000001
0.03003,Under,444.3587258,430,0.345238095,23.98372114
0.03003,Under,444.3587258,415,0.345238095,36.579012
0.03003,Under,445.8472213,440,0.234126984,14.61993825
0.03003,Under,444.3587258,405,0.345238095,45.41087258
0.03003,Under,447.7148387,420,0.095238095,29.57432258
0.03003,Over,447.7148387,460,0.095238095,1.155004751
0.03003,Over,444.3587258,500,0.345238095,0.125000593
0.03003,Over,444.3587258,485,0.345238095,0.375000002
0.03003,Over,445.8472213,460,0.234126984,3.690000004
0.03003,Under,444.3587258,425,0.345238095,28.18215143
0.03003,Over,447.7148387,450,0.095238095,4.815000002
0.03003,Over,445.8472213,480,0.234126984,0.315000001
0.03003,Under,447.7148387,440,0.095238095,11.69144086
0.03003,Under,447.7148387,410,0.095238095,39.20076388
0.03003,Over,447.7148387,455,0.095238095,2.530000002
0.03003,Under,445.8472213,445,0.234126984,11.21996932
0.03003,Over,445.8472213,455,0.234126984,5.625009148
0.03003,Under,445.8472213,410,0.234126984,40.22475303
0.03003,Under,447.7148387,405,0.095238095,44.15148394
0.03003,Under,445.8472213,420,0.234126984,31.16481475
0.03003,Under,445.8472213,435,0.234126984,18.45990738
0.03003,Under,447.7148387,415,0.095238095,34.27504301
0.03003,Under,444.3587258,410,0.345238095,40.77744229
0.02982,Over,445.1287232,480,0.341269841,1.065000028
0.02982,Over,445.1287232,490,0.341269841,0.405011904
0.02982,Over,445.1287232,460,0.341269841,5.754999999
0.02982,Over,445.1287232,465,0.341269841,4.065000025
0.02982,Over,445.1287232,500,0.341269841,0.12500064
0.02982,Under,447.9019152,425,0.091269841,24.74705087
0.02982,Under,447.9019152,410,0.091269841,39.29628206
0.02982,Under,445.1287232,450,0.341269841,10.5
0.02982,Under,445.7970745,425,0.23015873,26.14400416
0.02982,Under,447.9019152,415,0.091269841,34.43987118
0.02982,Under,447.9019152,440,0.091269841,11.47282034
0.02982,Over,445.7970745,465,0.23015873,2.125002005
0.02982,Over,445.1287232,475,0.341269841,1.624999999
0.02982,Under,445.7970745,445,0.23015873,10.59580119
0.02982,Under,445.1287232,430,0.341269841,24.23749881
0.02982,Over,445.7970745,475,0.23015873,0.625000386
0.02982,Under,445.1287232,435,0.341269841,20.65812411
0.02982,Under,447.9019152,435,0.091269841,15.55423057
0.02982,Under,445.1287232,420,0.341269841,32.50624822
0.02982,Over,445.7970745,480,0.23015873,0.345010531
0.02982,Over,445.1287232,485,0.341269841,0.435000001
0.02982,Under,445.1287232,440,0.341269841,16.7737581
0.02982,Under,445.7970745,435,0.23015873,17.83740248
0.02982,Over,445.7970745,470,0.23015873,1.160000001
0.02982,Under,445.1287232,415,0.341269841,36.95562292
0.02982,Over,447.9019152,455,0.091269841,2.314999999
0.02982,Under,445.7970745,430,0.23015873,21.99320331
0.02982,Over,445.7970745,460,0.23015873,3.375000014
0.02982,Under,447.9019152,430,0.091269841,20.04064085
0.02982,Under,445.7970745,440,0.23015873,14.24660166
0.02982,Over,445.7970745,490,0.23015873,0.125000097
0.02982,Under,445.1287232,425,0.341269841,28.30687351
0.02982,Over,445.1287232,455,0.341269841,7.815001145
0.02982,Under,445.1287232,405,0.341269841,45.98437232
0.02982,Under,445.1287232,445,0.341269841,13.69937483
0.02982,Under,447.9019152,405,0.091269841,44.1627004
0.02982,Over,445.7970745,450,0.23015873,7.690000002
0.02982,Over,447.9019152,465,0.091269841,0.410000186
0.02982,Over,447.9019152,450,0.091269841,4.565000002
0.02982,Under,445.1287232,410,0.341269841,41.46999762
0.02982,Over,447.9019152,470,0.091269841,0.190008464
0.02982,Over,445.1287232,470,0.341269841,2.565002631
0.02982,Under,447.9019152,420,0.091269841,29.5734634
0.02982,Under,445.7970745,410,0.23015873,39.91641336
0.02982,Over,445.7970745,455,0.23015873,5.314999999
0.02982,Over,447.9019152,445,0.091269841,7.486419989
0.02982,Over,447.9019152,460,0.091269841,1.125004795
0.02982,Under,445.7970745,420,0.23015873,30.57980498
0.02982,Over,444.4964371,475,0.337301587,1.375000005
0.02982,Under,447.5800236,405,0.087301587,43.85300253
0.02982,Under,444.4964371,405,0.337301587,45.33464371
0.02982,Over,444.4964371,490,0.337301587,0.285000005
0.02982,Over,447.5800236,445,0.087301587,7.17700603
0.02982,Under,445.7899634,425,0.226190476,25.90194246
0.02982,Over,444.4964371,450,0.337301587,9.814999996
0.02982,Over,445.7899634,460,0.226190476,3.190000023
0.02982,Over,445.7899634,455,0.226190476,4.940000004
0.02982,Over,445.7899634,465,0.226190476,2.005002993
0.02982,Under,445.7899634,430,0.226190476,21.55555395
0.02982,Over,447.5800236,460,0.087301587,0.875000001
0.02982,Over,445.7899634,490,0.226190476,0.125000076
0.02982,Under,444.4964371,425,0.337301587,27.68980206
0.02982,Over,447.5800236,455,0.087301587,2.065000007
0.02982,Under,445.7899634,410,0.226190476,39.64110786
0.02982,Over,445.7899634,470,0.226190476,0.875000035
0.02982,Under,447.5800236,420,0.087301587,29.14201289
0.02982,Under,444.4964371,440,0.337301587,16.08992843
0.02982,Under,444.4964371,435,0.337301587,19.66488124
0.02982,Over,447.5800236,465,0.087301587,0.345000495
0.02982,Under,447.5800236,435,0.087301587,15.05600095
0.02982,Under,447.5800236,440,0.087301587,10.84900053
0.02982,Under,447.5800236,430,0.087301587,19.63800123
0.02982,Over,444.4964371,465,0.337301587,3.505000118
0.02982,Over,445.7899634,480,0.226190476,0.285000001
0.02982,Under,444.4964371,410,0.337301587,40.60468331
0.02982,Under,447.5800236,415,0.087301587,34.00400558
0.02982,Under,447.5800236,425,0.087301587,24.28000147
0.02982,Over,444.4964371,460,0.337301587,5.125000003
0.02982,Under,444.4964371,430,0.337301587,23.61484165
0.02982,Over,447.5800236,470,0.087301587,0.125000006
0.02982,Over,444.4964371,455,0.337301587,7.315003071
0.02982,Under,444.4964371,445,0.337301587,12.7649605
0.02982,Over,444.4964371,480,0.337301587,0.755000552
0.02982,Over,444.4964371,485,0.337301587,0.53500356
0.02982,Under,444.4964371,415,0.337301587,36.15472289
0.02982,Over,444.4964371,470,0.337301587,2.255006842
0.02982,Over,445.7899634,450,0.226190476,7.315
0.02982,Over,447.5800236,450,0.087301587,4.125000016
0.02982,Under,447.5800236,410,0.087301587,38.92600458
0.02982,Under,445.7899634,435,0.226190476,17.40416545
0.02982,Over,445.7899634,445,0.226190476,10.34638891
0.02982,Over,445.7899634,475,0.226190476,0.47000305
0.02982,Under,445.7899634,420,0.226190476,30.36833095
0.02982,Under,445.7899634,440,0.226190476,13.68777696
0.02982,Under,444.4964371,420,0.337301587,31.82476248
0.02972,Over,448.6627926,465,0.222222222,2.345000719
0.02972,Over,450.451879,455,0.083333333,2.874999999
0.02972,Under,448.6627926,420,0.222222222,32.8025197
0.02972,Over,448.6627926,480,0.222222222,0.255000005
0.02972,Under,450.451879,435,0.083333333,17.46789681
0.02972,Under,450.451879,405,0.083333333,46.64368791
0.02972,Under,450.451879,440,0.083333333,12.98026416
0.02972,Under,450.451879,430,0.083333333,22.17552831
0.02972,Under,447.4390092,410,0.333333333,43.10568973
0.02972,Over,450.451879,460,0.083333333,1.220001801
0.02972,Under,450.451879,415,0.083333333,36.69843307
0.02972,Over,447.4390092,460,0.333333333,6.255000002
0.02972,Under,447.4390092,440,0.333333333,17.90142243
0.02972,Over,447.4390092,490,0.333333333,0.285000009
0.02972,Over,447.4390092,470,0.333333333,2.815001117
0.02972,Over,448.6627926,475,0.222222222,0.655000354
0.02972,Over,448.6627926,470,0.222222222,1.255
0.02972,Under,447.4390092,415,0.333333333,38.52997854
0.02972,Under,447.4390092,420,0.333333333,34.2042673
0.02972,Over,448.6627926,455,0.222222222,5.875000792
0.02972,Under,447.4390092,450,0.333333333,11.25
0.02972,Under,448.6627926,425,0.222222222,28.15043332
0.02972,Over,450.451879,465,0.083333333,0.410000202
0.02972,Under,450.451879,425,0.083333333,26.9131601
0.02972,Under,447.4390092,445,0.333333333,14.32571438
0.02972,Over,447.4390092,455,0.333333333,8.565000042
0.02972,Over,450.451879,450,0.083333333,5.505000073
0.02972,Under,448.6627926,410,0.222222222,42.23669268
0.02972,Over,450.451879,470,0.083333333,0.190011022
0.02972,Under,447.4390092,430,0.333333333,25.74284486
0.02972,Under,448.6627926,435,0.222222222,19.53125977
0.02972,Over,448.6627926,450,0.222222222,8.690000001
0.02972,Over,450.451879,445,0.083333333,8.832631991
0.02972,Over,447.4390092,465,0.333333333,4.375000011
0.02972,Under,447.4390092,435,0.333333333,21.73213364
0.02972,Under,447.4390092,405,0.333333333,47.74640093
0.02972,Under,447.4390092,425,0.333333333,29.88355608
0.02972,Over,447.4390092,475,0.333333333,1.784999999
0.02972,Over,448.6627926,460,0.222222222,3.815000004
0.02972,Under,450.451879,410,0.083333333,41.65605591
0.02972,Under,448.6627926,440,0.222222222,15.62417317
0.02972,Over,447.4390092,485,0.333333333,0.469999999
0.02972,Over,448.6627926,445,0.222222222,11.96708659
0.02972,Under,450.451879,420,0.083333333,31.80579559
0.02972,Under,448.6627926,430,0.222222222,23.74834648
0.02972,Over,447.4390092,480,0.333333333,0.970000086
0.02993,Under,445.3200266,440,0.218253968,13.12488948
0.02993,Over,445.3200266,450,0.218253968,6.75500001
0.02993,Over,444.3357398,450,0.329365079,9.500000002
0.02993,Over,444.3357398,490,0.329365079,0.285000004
0.02993,Over,444.3357398,465,0.329365079,3.440000129
0.02993,Under,444.3357398,440,0.329365079,16.15190939
0.02993,Under,445.3200266,410,0.218253968,38.894558
0.02993,Under,447.68234,435,0.079365079,14.96941146
0.02993,Over,447.68234,445,0.079365079,6.928144881
0.02993,Under,447.68234,405,0.079365079,43.83323451
0.02993,Under,447.68234,415,0.079365079,33.88695979
0.02993,Under,445.3200266,430,0.218253968,20.93477899
0.02993,Under,447.68234,440,0.079365079,10.79127423
0.02993,Over,444.3357398,460,0.329365079,4.940000005
0.02993,Over,445.3200266,490,0.218253968,0.125000036
0.02993,Under,447.68234,410,0.079365079,38.84509786
0.02993,Over,444.3357398,470,0.329365079,2.315004831
0.02993,Under,444.3357398,420,0.329365079,31.58071599
0.02993,Over,445.3200266,445,0.218253968,9.722444963
0.02993,Over,445.3200266,470,0.218253968,0.875000023
